Date,Open,High,Low,Close,Volume,Ticker,Daily_Return
2022-12-22,132.63194706396897,132.8392531621343,128.63373518479884,130.53904724121094,77852100,AAPL,-2.377257331513327
2022-12-23,129.24580060550824,130.72661868998517,127.9821703785141,130.1737823486328,63814900,AAPL,-0.2798127459159305
2022-12-27,129.69991443642402,129.72952959065904,127.07392696075074,128.36717224121094,69007800,AAPL,-1.3878448292939605
2022-12-28,128.0117765700734,129.35438547518544,124.26037553788484,124.4281997680664,85438400,AAPL,-3.0685200930833934
2022-12-29,126.35326658304521,128.8114224477477,126.09659687618785,127.95255279541016,75703700,AAPL,2.832439136717513
2022-12-30,126.76791156272077,128.28821159493137,125.80044037402875,128.26846313476562,77034200,AAPL,0.24689647252336133
2022-01-04,144.52921565689223,145.61172805654422,142.85973882111625,143.53866577148438,28400000,GOOGL,-0.40827846954649694
2022-01-05,143.55903366265252,143.63805802202612,136.86717203821607,136.95364379882812,54618000,GOOGL,-4.5876293591440405
2022-01-06,136.18177233612653,139.1057340622468,135.74439301975394,136.92630004882812,37348000,GOOGL,-0.019965697327606335
2022-01-07,137.3219468686738,137.6231495325397,134.957131312055,136.20018005371094,29760000,GOOGL,-0.5302998728938468
2022-01-10,134.27273812048503,137.99193409256577,132.37064747523667,137.8428192138672,44408000,GOOGL,1.206047715581926
2022-01-11,137.1842728472831,139.38010349479987,135.87761035191718,138.9029541015625,28730000,GOOGL,0.7690896731083807
2022-01-12,140.30851123755903,141.7578269611901,139.85573658432193,140.58734130859375,26108000,GOOGL,1.2126359859846225
2022-01-13,140.69620190143218,141.9984050707891,137.58387064999252,137.7608184814453,31436000,GOOGL,-2.0105101930508296
2022-01-14,136.26179885959323,139.90297148547612,136.18178858877843,138.64898681640625,29662000,GOOGL,0.6447176670052679
2022-01-18,135.36318734561587,136.3139823208057,134.63108204024,135.18724060058594,34872000,GOOGL,-2.4967699334177085
2022-01-19,135.70959909335295,137.13704283674758,134.2105935650116,134.3109893798828,28648000,GOOGL,-0.6481759793381947
2022-01-20,135.43773450627486,136.8055384078556,132.1718141234269,132.5127716064453,29908000,GOOGL,-1.3388463458871902
2022-01-21,131.80304038371057,134.0614836836018,129.31098227824953,129.57440185546875,55652000,GOOGL,-2.2174238115729272
2022-01-24,125.22696709031449,130.42082382606242,123.75778148192607,130.02420043945312,76622000,GOOGL,0.3471353736103744
2022-01-25,127.97250798721907,128.6275758896515,125.746357067885,126.17826080322266,46960000,GOOGL,-2.9578644769450935
2022-01-26,130.3373127663746,132.20709555584364,126.38401742271589,128.46255493164062,49130000,GOOGL,1.8103705930614833
2022-01-27,130.5212372535166,131.86169373449613,128.16386915374457,128.23594665527344,31950000,GOOGL,-0.17640025646988855
2022-01-28,128.88603867698754,132.56150585800478,127.71904144423628,132.5560302734375,34362000,GOOGL,3.3688554035300244
2022-01-31,133.362182332682,134.66537128574515,131.42132296392336,134.4968719482422,39986000,GOOGL,1.4641670173745513
2022-02-01,136.77420562188033,136.9715238091807,133.56744001031473,136.8234100341797,68644000,GOOGL,1.7298083235964157
2022-02-02,150.34831601220208,150.64304198235166,144.65496744664003,147.11769104003906,123200000,GOOGL,7.523771701997317
2022-02-03,144.8368701996138,148.78270339835078,141.81498491185366,142.23695373535156,71518000,GOOGL,-3.317573345655056
2022-02-04,142.58935253590573,144.01132078033405,139.67731252149167,142.43875122070312,57998000,GOOGL,0.14187416142714682
2022-02-07,143.39005107820873,143.39005107820873,138.0719391305357,138.37115478515625,54974000,GOOGL,-2.8556810563751034
2022-02-08,138.19770098290965,139.16539299380133,136.19720149218858,138.56797790527344,54284000,GOOGL,0.14224288322430834
2022-02-09,140.12314679417082,141.6748455006847,139.35127141073957,140.74789428710938,40144000,GOOGL,1.5731747080311331
2022-02-10,138.8706462219563,140.64101922023315,137.1345525010559,137.79359436035156,39330000,GOOGL,-2.0990011550235943
2022-02-11,137.77374555304485,138.32691610031569,132.60473309175262,133.4819793701172,39958000,GOOGL,-3.1290387700888544
2022-02-14,132.46209224009067,135.4874512199299,132.46209224009067,134.7180633544922,34302000,GOOGL,0.926030607433237
2022-02-15,136.75036860669405,137.28517090384545,135.01180231428398,135.7941131591797,26680000,GOOGL,0.798742037922584
2022-02-16,135.83187026783972,137.26278747790528,134.11963545323007,136.9168701171875,25022000,GOOGL,0.8268082701727186
2022-02-17,135.4307685686015,136.29607765208186,131.68871517615923,131.7488555908203,38950000,GOOGL,-3.7745637348734817
2022-02-18,132.67130865688407,133.27072578097733,129.4203137103387,129.62557983398438,45620000,GOOGL,-1.6116085011245285
2022-02-22,129.06395617131994,131.392489926859,127.45907922134613,129.03961181640625,44990000,GOOGL,-0.4520465932176254
2022-02-23,130.86366373256033,131.26376055099263,126.76722927425091,126.8273696899414,32786000,GOOGL,-1.7143899422236042
2022-02-24,124.20856591969482,132.2070964049486,124.20856591969482,131.89993286132812,54456000,GOOGL,3.999580834789662
2022-02-25,132.75582212087886,134.46506889287124,130.9660493781838,133.6579132080078,36406000,GOOGL,1.3328136781751931
2022-02-28,132.25682258449942,134.94220988931022,131.80204573364148,134.25186157226562,38864000,GOOGL,0.444379498379166
2022-03-01,134.0743987504672,135.44318849556387,132.42430658177463,133.26226806640625,26496000,GOOGL,-0.737117157460565
2022-03-02,133.8254077789069,134.4561161649119,132.27818373169396,133.7692413330078,23520000,GOOGL,0.38043271659531364
2022-03-03,135.19914893630838,135.6260927709551,132.23244442777408,133.1012420654297,24604000,GOOGL,-0.49936686559745036
2022-03-04,132.13502627711011,133.0535136251189,129.56045565596136,131.12010192871094,30430000,GOOGL,-1.488446017464562
2022-03-07,130.70412780420082,130.94964934342582,125.54207801591977,125.62508392333984,45112000,GOOGL,-4.190828045846617
2022-03-08,125.4973427567526,130.46753454909924,124.92527319608321,126.34674835205078,40428000,GOOGL,0.574458862969851
2022-03-09,130.46754173493875,132.93822833664126,129.1260843481061,132.62460327148438,37026000,GOOGL,4.968750681213474
2022-03-10,130.4834530154013,132.47749079965467,130.13206007166875,131.6400146484375,27102000,GOOGL,-0.7423876104129867
2022-03-11,132.69267932540822,132.9978558851597,128.85867886012454,129.09625244140625,31526000,GOOGL,-1.9323624460425015
2022-03-14,129.47349340942435,129.63154210743392,124.5281541990519,125.20011901855469,38812000,GOOGL,-3.018006602956913
2022-03-15,126.21902655233679,129.08037574951774,124.97101046602354,128.4277801513672,30920000,GOOGL,2.5780016489713953
2022-03-16,129.95363304530028,132.53812396756078,127.9670425512533,132.48594665527344,35576000,GOOGL,3.1598821525399057
2022-03-17,132.35521826895487,133.2811682958072,131.3969607813396,133.04110717773438,28264000,GOOGL,0.4190335174986126
2022-03-18,132.62907833291945,135.43177341231217,131.4700291742391,135.31398010253906,44566000,GOOGL,1.7083989851108816
2022-03-21,135.35175748250273,136.23297769775175,133.29310462500897,135.29013061523438,26832000,GOOGL,-0.017625294361023336
2022-03-22,135.29012387121904,140.20912465713957,135.29012387121904,139.03416442871094,35496000,GOOGL,2.767410894239286
2022-03-23,137.8755976559488,138.75631717331473,137.0132767052679,137.45114135742188,25154000,GOOGL,-1.138585669064629
2022-03-24,138.37014375246187,140.77472897804753,136.92929162847878,140.72801208496094,26396000,GOOGL,2.38402584014783
2022-03-25,141.06994721627316,141.18824105648594,138.90443733459907,140.82839965820312,24126000,GOOGL,0.07133446408777999
2022-03-28,140.0605139005608,141.1559492617767,138.9780015247336,140.61221313476562,35050000,GOOGL,-0.15351060152795082
2022-03-29,141.7970964844151,142.93626058492885,141.19171837433169,141.6559295654297,34318000,GOOGL,0.7422658440513485
2022-03-30,141.61072161056262,141.86966668046006,140.75584795284888,141.0923309326172,19884000,GOOGL,-0.39786448371169625
2022-03-31,141.20613989201064,141.26081989485832,138.19570617073663,138.2384490966797,37524000,GOOGL,-2.0227051442650357
2022-04-01,138.6683525128137,139.6335568528457,137.48295690375926,139.31497192382812,25942000,GOOGL,0.778743420649608
2022-04-04,139.5217571731668,142.85526562671214,139.47403919980835,142.11917114257812,25942000,GOOGL,2.0128484254249512
2022-04-05,142.0172882097169,142.1380544214497,139.54561551027928,139.75286865234375,21418000,GOOGL,-1.6650128699810862
2022-04-06,137.92283149938373,138.52969608362878,134.7091035718488,135.7339630126953,32468000,GOOGL,-2.875723180785694
2022-04-07,135.19916586671314,136.34679370749257,133.427291093324,135.07839965820312,26234000,GOOGL,-0.4829766551727843
2022-04-08,134.77519145002083,134.86117782801782,132.1728028749494,132.49288940429688,25142000,GOOGL,-1.914081200583162
2022-04-11,131.03762676950097,131.3050203167302,127.90143673113246,128.05551147460938,36884000,GOOGL,-3.349144206635135
2022-04-12,130.81546706889182,130.81546706889182,126.03314343903256,126.953125,32710000,GOOGL,-0.8608660899597109
2022-04-13,127.23690781797103,129.55699294493664,126.97944921777155,129.11961364746094,27928000,GOOGL,1.7065264423076876
2022-04-14,129.70164613267772,129.70164613267772,125.8462585754794,125.97449493408203,31598000,GOOGL,-2.435817940073859
2022-04-18,126.24288641630555,127.4481520009854,125.42976215444064,126.91535186767578,20808000,GOOGL,0.7468630329385828
2022-04-19,126.9302438012896,129.55599084405083,126.24236793907092,129.2339324951172,26490000,GOOGL,1.8268716851991273
2022-04-20,130.11166710704876,130.61564831637017,126.73989069419986,127.27666473388672,31696000,GOOGL,-1.5145153625224728
2022-04-21,128.4794624420053,129.32289952975387,123.78411899307085,124.07040405273438,36446000,GOOGL,-2.5191268861861515
2022-04-22,124.25480030947274,124.65440417196703,118.21602004799682,118.92227935791016,56884000,GOOGL,-4.14935756365884
2022-04-25,118.39096451696345,122.5425642855984,117.80448550569228,122.34027862548828,46128000,GOOGL,2.8741454385441623
2022-04-26,121.56543114122859,121.77964629471171,117.80448619401584,117.94265747070312,73054000,GOOGL,-3.5945816081123128
2022-04-27,113.78707319758975,116.54304367581462,112.06441058282587,113.61312103271484,91820000,GOOGL,-3.670882554993926
2022-04-28,115.72098381439348,118.93619817833041,113.43469241008683,117.81591796875,48884000,GOOGL,3.69921792292367
2022-04-29,116.03858071676747,117.2170144135406,113.13599020818897,113.42922973632812,42676000,GOOGL,-3.723340876217951
2022-05-02,112.7289296282001,116.04951496143582,111.92872836961672,115.88798522949219,35534000,GOOGL,2.1676559903294423
2022-05-03,115.73638152472337,117.73589481701792,115.34274621028139,116.6344985961914,24968000,GOOGL,0.6441680431503727
2022-05-04,116.33380387873802,122.12208739664607,114.42971894184117,121.5321273803711,49916000,GOOGL,4.199125338666843
2022-05-05,119.48738839538174,120.31740950899206,114.31987844655293,115.8109359741211,45840000,GOOGL,-4.707554726120955
2022-05-06,114.49782667278782,116.87059755047028,113.33579696645342,115.05647277832031,39710000,GOOGL,-0.6514610986041669
2022-05-09,112.57484853572669,114.39096014652678,111.3328010767772,111.84025573730469,40802000,GOOGL,-2.7953377705331905
2022-05-10,114.81889108696211,115.5569649081188,112.2274307129591,113.71302032470703,39900000,GOOGL,1.6744995574770272
2022-05-11,112.56143181091423,115.6707822589766,112.56143181091423,112.92524719238281,37534000,GOOGL,-0.6927730264086995
2022-05-12,110.71351561460774,113.61361843345463,109.1697725659564,112.17127227783203,53836000,GOOGL,-0.6676761249557295
2022-05-13,113.85019514284443,117.17227426671184,112.92773371291064,115.35865020751953,35038000,GOOGL,2.841527839492475
2022-05-16,114.27018049824444,115.47744057508254,113.21054125348216,113.76272583007812,25990000,GOOGL,-1.3834457793763022
2022-05-17,116.14394252981128,116.20308945221458,114.18519273143225,115.77863311767578,23054000,GOOGL,1.7720279405125439
2022-05-18,114.31441707721152,114.71203395774059,110.89044801452674,111.2323989868164,35126000,GOOGL,-3.92666073906629
2022-05-19,110.76719271537465,112.33628116950564,109.34422347633978,109.72593688964844,34144000,GOOGL,-1.354337504980463
2022-05-20,111.28358606140381,111.51470574636961,105.16578164113857,108.25872802734375,48962000,GOOGL,-1.3371577440074778
2022-05-23,108.9341891203505,111.47892510130204,108.09273139410739,110.82335662841797,37184000,GOOGL,2.3689809106444137
2022-05-24,105.14143154716889,105.82383944668105,101.27710276285752,105.33824920654297,76780000,GOOGL,-4.949414625895276
2022-05-25,104.35960668786164,105.86508118323289,103.23733960765351,105.17422485351562,40258000,GOOGL,-0.15571205546214273
2022-05-26,105.04699746381934,108.00177265083983,104.59768865078523,107.14988708496094,37948000,GOOGL,1.8784661681100712
2022-05-27,108.83031513832036,111.64841328108155,108.48786360817178,111.64691925048828,37914000,GOOGL,4.196954647242479
2022-05-31,112.0743447671006,115.0450309118303,111.41032786657507,113.08379364013672,50012000,GOOGL,1.286980777700375
2022-06-01,114.17028434444956,116.4033897404966,112.57484936748612,113.21302032470703,36606000,GOOGL,0.11427515863284832
2022-06-02,113.3203782106732,117.19662897020942,112.27316142016656,116.92127990722656,37992000,GOOGL,3.2754709413138627
2022-06-03,115.37057564840961,115.62803424981857,112.84174336774471,113.85814666748047,26136000,GOOGL,-2.619825272334164
2022-06-06,116.00874822020486,118.63549640968621,115.47147364090941,116.12406158447266,33542000,GOOGL,1.9901210263062907
2022-06-07,114.79204682193456,116.98937123932387,114.36610405154696,116.45109558105469,31590000,GOOGL,0.2816246625546581
2022-06-08,116.06540649330724,117.86362757430514,115.90487027027757,116.49533081054688,26108000,GOOGL,0.037986099891518244
2022-06-09,115.63400390416722,117.593754839047,114.09175487021218,114.1509017944336,25798000,GOOGL,-2.012466078941788
2022-06-10,111.77464346239495,112.60367109339268,109.70803533883117,110.49879455566406,41452000,GOOGL,-3.199367837974998
2022-06-13,106.14988045477023,108.14292471325601,105.48636407086114,105.75823211669922,47252000,GOOGL,-4.29014855594354
2022-06-14,105.89988738183253,107.28109964947232,105.1692685318189,106.07930755615234,33706000,GOOGL,0.30359380355264864
2022-06-15,107.89789521513327,110.7592366013652,107.02761866972331,109.1101303100586,39698000,GOOGL,2.857129089291899
2022-06-16,106.5817954556789,108.00078319480663,104.51121321843314,105.40137481689453,51684000,GOOGL,-3.399093633766981
2022-06-17,105.40136989732684,108.05147659913487,104.41975395732656,106.50475311279297,51376000,GOOGL,1.0468348233742208
2022-06-21,108.28010528992714,111.81888723637447,107.95257132802011,110.87902069091797,47416000,GOOGL,4.107110199572461
2022-06-22,109.89741119699634,112.67077169829913,109.72444493334895,110.82286071777344,30774000,GOOGL,-0.050649773775579554
2022-06-23,111.56242525550843,112.07038048195209,109.84174948806732,111.57286071777344,28362000,GOOGL,0.6767556758077165
2022-06-24,112.32136827738151,117.37505898324034,112.27911830976241,117.27167510986328,41164000,GOOGL,5.107706619179675
2022-06-27,117.56790757654245,117.87257604180955,114.49284392810239,115.14295196533203,36420000,GOOGL,-1.8152065641912296
2022-06-28,115.11213387147164,116.61015355627484,111.18121057476169,111.33975982666016,35792000,GOOGL,-3.303017747727155
2022-06-29,110.88697675313786,112.48588519971345,110.21152327242217,111.03558349609375,24716000,GOOGL,-0.27319650324373335
2022-06-30,109.34422060554833,110.22692716271615,106.11359590583895,108.31340026855469,43170000,GOOGL,-2.4516313976364446
2022-07-01,107.28954043231975,108.59869028058489,106.09420991717995,108.08924865722656,35476000,GOOGL,-0.20694725746985831
2022-07-05,106.46200860720363,112.70108735158314,105.10116680039341,112.5877685546875,39342000,GOOGL,4.161856940764452
2022-07-06,112.62654395425987,114.90040534240629,110.81142577972525,113.88896942138672,37432000,GOOGL,1.1557213393630583
2022-07-07,114.39394012046061,118.47893798548219,114.14891153732349,118.07485961914062,40936000,GOOGL,3.6754131844553006
2022-07-08,116.55100004781416,118.9714810761134,116.20457457816983,118.64196014404297,38238000,GOOGL,0.4802889681440714
2022-07-11,117.29454795960358,117.29454795960358,114.64294710603728,114.98688507080078,31196000,GOOGL,-3.0807608613382387
2022-07-12,115.52217279522108,116.27665063504178,113.01223182023313,113.34075927734375,29960000,GOOGL,-1.4315769945793977
2022-07-13,111.03507587761209,113.51520432957504,110.53855723301301,110.68965148925781,43722000,GOOGL,-2.3390594919156182
2022-07-14,109.55347958626427,110.43071823411985,107.7269323778648,109.70954132080078,37004000,GOOGL,-0.8854578140506164
2022-07-15,111.33280749541423,112.46601072737333,110.23886617356108,111.11112976074219,46770000,GOOGL,1.277544708570999
2022-07-18,111.96848409181302,113.00228493162726,107.72394348641585,108.3800048828125,43164600,GOOGL,-2.4580119775675646
2022-07-19,110.18916255066578,113.34026267093124,108.90685201816059,113.13151550292969,36530900,GOOGL,4.384121061126378
2022-07-20,112.49532639821818,114.71203541621131,111.8094450440941,113.22097778320312,35600400,GOOGL,0.07907812414227333
2022-07-21,113.59870820578736,113.86710282329905,110.44760826832274,113.6583480834961,32676200,GOOGL,0.386297935997737
2022-07-22,110.33826189384762,111.67026970346,105.86508911436731,107.25674438476562,48901200,GOOGL,-5.63232160828846
2022-07-25,107.7637080493946,109.21500322305656,105.66628639016591,106.86907196044922,34690900,GOOGL,-0.3614434006366074
2022-07-26,105.9644880747459,106.56090957630254,103.44957222750966,104.39390563964844,47991000,GOOGL,-2.3160735612234085
2022-07-27,108.60863734179594,113.23091740301436,107.36608934597976,112.38597869873047,59858500,GOOGL,7.655689295378432
2022-07-28,111.70010055972485,113.65834988670439,110.79552195259807,113.53907012939453,32816600,GOOGL,1.0260100450387277
2022-07-29,112.40586640822389,116.01422314436486,112.38598139282392,115.62654876708984,37223400,GOOGL,1.838555340744219
2022-08-01,114.61263415838545,116.0241669106426,113.65835059052932,114.17525482177734,26034300,GOOGL,-1.2551563293961898
2022-08-02,113.32037341291459,115.6563620498197,113.0420438846244,114.44363403320312,20236000,GOOGL,0.23505899929430196
2022-08-03,115.02017918318144,117.91283448771725,114.79155460447414,117.37605285644531,28499000,GOOGL,2.562325854133052
2022-08-04,116.77963100646649,118.07187633669885,116.19314442472393,117.48539733886719,21602900,GOOGL,0.09315740286104379
2022-08-05,115.53708598105194,117.40587543333527,115.30845381329435,116.76969146728516,19159500,GOOGL,-0.6091870886027584
2022-08-08,117.68421392990444,119.43372376168966,116.18321371577406,116.60071563720703,19138300,GOOGL,-0.14470863796489652
2022-08-09,116.44166173785118,116.62058895961314,115.0201864716065,115.93470001220703,19086500,GOOGL,-0.5711934282395359
2022-08-10,118.07188325599472,120.19912488505013,117.70409389136421,118.98639678955078,30930400,GOOGL,2.632254861592287
2022-08-11,120.55697153723173,120.76571868354137,117.85318597451685,118.13151550292969,24293700,GOOGL,-0.7184697660297279
2022-08-12,119.54306471092711,120.95459747314453,118.74783092673934,120.95459747314453,19096300,GOOGL,2.389778847918733
2022-08-15,120.4078775280463,121.57090830545873,119.89098085890542,121.35221862792969,19494800,GOOGL,0.32873587535475757
2022-08-16,120.7955448278805,121.70012342561321,119.92079375307682,120.97447204589844,19041200,GOOGL,-0.31128115027664327
2022-08-17,119.40388945958001,120.56691251018206,118.66829561937958,118.83728790283203,22847000,GOOGL,-1.766640603527947
2022-08-18,118.71800411481586,120.09971685732786,118.01223777456167,119.4535903930664,17987700,GOOGL,0.5186103630522965
2022-08-19,118.35020759207129,118.43967499028004,116.06392385883379,116.51123809814453,21809500,GOOGL,-2.463176104828624
2022-08-22,114.51322065616014,114.94065747155288,113.17127033282841,113.55894470214844,21456600,GOOGL,-2.533912989156628
2022-08-23,112.80348151528472,114.32435906122531,112.75377656147951,113.18121337890625,15870400,GOOGL,-0.3326301809451704
2022-08-24,112.82336019357952,114.09572815238087,112.19711872183203,113.0122299194336,17734600,GOOGL,-0.14930345277969215
2022-08-25,113.5589460024437,116.02416459980168,113.42972373916109,115.95458221435547,16956800,GOOGL,2.603569805692252
2022-08-26,114.03609078144194,114.43370767328705,109.53309787228136,109.68219757080078,37245700,GOOGL,-5.409346076517663
2022-08-29,109.33427887822451,110.28855480933758,108.15137836756828,108.7676773071289,21191200,GOOGL,-0.8337909742203609
2022-08-30,109.5132132678535,109.84124777365112,107.15734701546133,108.2905502319336,27513300,GOOGL,-0.43866623523460824
2022-08-31,109.99035814409085,110.18916280438485,107.4853769544811,107.57484436035156,28627000,GOOGL,-0.6609125819835193
2022-09-01,107.63448205707193,109.79154367151925,106.71996850402212,109.08577728271484,28360900,GOOGL,1.4045411186485168
2022-09-02,109.93069412215625,110.07980138687547,106.62055228172441,107.20703125,24160700,GOOGL,-1.7222648813747243
2022-09-06,106.66031728091068,107.38596102460626,105.14937475194523,106.17323303222656,25068300,GOOGL,-0.9643007606121357
2022-09-07,106.42174942438324,109.32434733653615,106.26270722290033,108.79750061035156,23167000,GOOGL,2.4716847205062065
2022-09-08,107.39591727900688,108.94661486636787,106.52116615504382,107.73388671875,24238300,GOOGL,-0.9776087553801438
2022-09-09,108.41976634749524,110.32831822653726,108.37006139468133,109.99034881591797,23197700,GOOGL,2.0944775742275823
2022-09-12,110.32832657870526,110.9545756623608,109.274648237701,110.19910430908203,22966800,GOOGL,0.18979437324400106
2022-09-13,107.15734670246523,107.65436592170875,103.46945742183634,103.69808959960938,38172900,GOOGL,-5.899335344177459
2022-09-14,103.94659425535939,104.65236060298048,103.04202326308005,104.37403106689453,26395100,GOOGL,0.6518359883919134
2022-09-15,103.40981937681985,104.64242493891439,101.73983446718047,102.29650115966797,34188300,GOOGL,-1.9904662931865214
2022-09-16,101.46149768962303,102.51517595124567,100.33823704438211,102.18714904785156,42797200,GOOGL,-0.10689721601105928
2022-09-19,101.14341305743453,102.71399564052905,100.94460839948577,102.4555435180664,23036800,GOOGL,0.2626499248835623
2022-09-20,101.47143921044817,101.75971124946722,99.92073418731424,100.53704071044922,26517100,GOOGL,-1.8725222098684102
2022-09-21,101.0638844596154,102.2666700391546,98.6781907320393,98.6881332397461,31487300,GOOGL,-1.8390311248846603
2022-09-22,98.23086895545558,100.63643993036179,98.2010490185295,99.54299926757812,34298600,GOOGL,0.8662298087605658
2022-09-23,99.03604551995694,99.06587304318265,96.88892646629729,98.15135192871094,31625400,GOOGL,-1.3980363753420266
2022-09-26,97.5151649302327,99.28455205804735,97.21695796239275,97.58474731445312,27072700,GOOGL,-0.5772764237311212
2022-09-27,98.83723364154127,99.40383519881811,96.29249788730299,96.91873931884766,30072800,GOOGL,-0.6824918995376961
2022-09-28,97.06785094799773,100.0996635073818,96.53106930374656,99.45354461669922,32466300,GOOGL,2.61539235411683
2022-09-29,98.05195391388744,98.05195391388744,95.38793051528353,96.83922576904297,31047200,GOOGL,-2.6286834297681527
2022-09-30,96.47142820364247,98.31039769731512,94.99030555102236,95.07977294921875,32941500,GOOGL,-1.8168803042895365
2022-10-03,96.18315905930629,98.69807503322653,95.94458437953722,98.05194854736328,27982000,GOOGL,3.125980958885899
2022-10-04,99.84122216617615,101.23286989867923,99.7815747034179,101.03406524658203,28850800,GOOGL,3.0413640354921334
2022-10-05,99.23485742540439,101.322336593497,98.21099906482014,100.8253173828125,22176900,GOOGL,-0.20661136742351482
2022-10-06,100.07978996315707,102.31637644244343,99.99032256035169,100.81537628173828,22324000,GOOGL,-0.009859727033112442
2022-10-07,99.25473609907833,99.93068253742511,97.71398107702072,98.09171295166016,27502800,GOOGL,-2.7016348403705703
2022-10-10,98.40979921111469,98.50920153191949,96.43166496662876,97.27659606933594,18225100,GOOGL,-0.8309742564348022
2022-10-11,96.84916420870518,98.65831384179268,95.73583844068543,96.60065460205078,26507100,GOOGL,-0.6948654605506199
2022-10-12,96.71993378718831,98.16128635067187,96.16326715816574,96.97837829589844,21876400,GOOGL,0.3910156669265863
2022-10-13,94.5827652923608,99.18516084151065,93.8173513963192,98.46945190429688,34574500,GOOGL,1.5375320092989142
2022-10-14,99.39389646244369,100.08972788557917,95.79548234543871,95.98434448242188,25410700,GOOGL,-2.5237343905298637
2022-10-17,98.27064016930143,100.32829942385068,98.24082022971412,99.3740234375,28419200,GOOGL,3.531491487863314
2022-10-18,102.51518181869643,102.85315883269428,99.37402428483074,100.16925048828125,24060700,GOOGL,0.8002363427313641
2022-10-19,99.41378069859553,100.41775400391155,98.33027491867685,99.03604125976562,23811100,GOOGL,-1.1312945070385605
2022-10-20,99.40384337708731,101.71001224007928,98.79747932577416,99.3740234375,25323200,GOOGL,0.341271898023332
2022-10-21,97.26666228688097,100.70603446583227,97.13744001663463,100.52710723876953,32458700,GOOGL,1.1603473034326184
2022-10-24,101.1931046229148,102.13743799907438,99.38395517290563,101.90880584716797,27176400,GOOGL,1.3744537631194875
2022-10-25,102.28654951745078,104.19510136263077,102.10762230797071,103.85713195800781,40611400,GOOGL,1.911832932044888
2022-10-26,95.85512470074238,97.72391419149342,94.12549998143496,94.36406707763672,88114100,GOOGL,-9.140503595082317
2022-10-27,93.95651093489452,94.86108956445847,91.25273272201859,91.67022705078125,60710900,GOOGL,-2.854730736265476
2022-10-28,91.71992637107249,95.97441739691986,91.58076159186237,95.7159652709961,43697300,GOOGL,4.413361186477349
2022-10-31,94.85113464801938,95.45749862976447,93.41972462467456,93.94656372070312,31675000,GOOGL,-1.8485960469429963
2022-11-01,94.8809634826113,95.4575075822616,89.83125410859262,89.93065643310547,47161400,GOOGL,-4.274671822523157
2022-11-02,90.39785657830541,90.6364236762348,86.36205542548035,86.45152282714844,57038300,GOOGL,-3.868684766629016
2022-11-03,85.80539521394677,86.00419986230375,82.84315741639604,82.93262481689453,61288000,GOOGL,-4.070371342433843
2022-11-04,84.89088473417668,86.12349028269047,83.21095733499016,86.06385040283203,51124900,GOOGL,3.775625808119387
2022-11-07,86.75967019753632,88.37001513312653,86.33223338287472,87.96245574951172,34078900,GOOGL,2.2060427668446625
2022-11-08,88.37001037597656,89.78154300555741,87.06781498713387,88.37001037597656,30429000,GOOGL,0.46332793120900106
2022-11-09,87.9226992120129,88.90680275296204,86.75967602788572,86.7994384765625,31769100,GOOGL,-1.7772679812211756
2022-11-10,91.70004695886526,93.82728863390814,91.06386295795029,93.37997436523438,51620100,GOOGL,7.581311589301065
2022-11-11,94.12549600932888,96.35213984237357,93.36008221477822,95.83524322509766,33090500,GOOGL,2.6293312635319976
2022-11-14,94.52311438175597,96.2129843294892,93.94657783347941,95.12947845458984,30179500,GOOGL,-0.7364355186641691
2022-11-15,97.6742145706613,99.54300401835555,96.13345202872004,97.85314178466797,41640800,GOOGL,2.863111807533203
2022-11-16,97.31636294463138,99.04598767388859,97.05791083164448,98.26069641113281,29105200,GOOGL,0.41649620955623856
2022-11-17,96.39190779414312,98.6881341411541,96.21298057334282,97.77362060546875,26052600,GOOGL,-0.49569748989574114
2022-11-18,98.18116702378596,98.31039686632052,95.79548098940924,96.84915924072266,28342300,GOOGL,-0.9455120502046555
2022-11-21,96.71000249420625,97.81338578935984,94.79150796680432,95.03007507324219,21647400,GOOGL,-1.8782653166446783
2022-11-22,95.37797963116253,96.64041262212561,93.48931277423732,96.47142791748047,23438500,GOOGL,1.5167333532330574
2022-11-23,96.51118106925679,98.17123090002794,96.51118106925679,97.87301635742188,18868100,GOOGL,1.452853420123823
2022-11-25,97.65433129044288,98.0519481712884,96.81934266618741,96.87898254394531,9701400,GOOGL,-1.0156362299558186
2022-11-28,96.46149002485787,96.9982716863904,95.04001476855265,95.4773941040039,26237500,GOOGL,-1.4467414945296686
2022-11-29,95.15930210829917,95.54697648874638,93.5489571237337,94.62252044677734,20061700,GOOGL,-0.8953676053363391
2022-11-30,94.25472412772709,100.43764440845241,93.85710723684194,100.387939453125,43647500,GOOGL,6.093072747507877
2022-12-01,100.41775939275689,101.64043000504421,99.65235313452989,100.387939453125,28687100,GOOGL,0.0
2022-12-02,98.45950430330707,100.16924394174623,98.31039702993264,99.84121704101562,21480700,GOOGL,-0.5446096563867187
2022-12-05,98.80741511301005,100.77560683101525,98.4097982497642,98.8869400024414,24405100,GOOGL,-0.9557946776451942
2022-12-06,98.70801663525297,99.18515082259113,95.8451811755794,96.40184783935547,24910700,GOOGL,-2.513064074006721
2022-12-07,95.83525358852569,96.30244530408564,94.15532612887091,94.37401580810547,31045400,GOOGL,-2.1035198771596098
